Device_ID,Temperature,Humidity,Battery_Level,Anomaly
Device_558,27.837209060901895,50.03375506597161,58,0
Device_559,31.972260711891483,53.278211728430854,36,0
Device_560,27.895077595898684,59.2427013953783,64,0
Device_561,31.448874284482066,39.861040477074624,30,0
Device_562,40.37700399322719,50.856871614033594,89,0
Device_563,34.35562351715846,40.74575373940412,42,0
Device_564,56.12618783586676,52.55383755674317,13,1
Device_565,36.00606961081972,41.04653677636976,57,0
Device_566,27.959623134892244,45.918991608397796,21,0
Device_567,19.80937732411073,40.04184605209771,98,0
Device_568,24.95956844541298,56.51136241823657,91,0
Device_569,20.646040394870724,58.58451116656666,56,0
Device_570,28.24243257979346,47.653794300425865,68,0
Device_571,30.092091895947757,50.382379949600285,71,0
Device_572,38.382186561376415,35.51408585366456,52,0
Device_573,31.634636868820813,47.00323351993213,41,0
Device_574,60.98828696340399,49.49795382958255,13,1
Device_575,34.14702790591745,76.20793091029975,37,0
Device_576,52.56859134532611,38.88032974225837,19,1
Device_577,31.178072790542828,64.64177238752437,56,0
Device_578,33.85432596943483,59.96858773465808,83,0
Device_579,22.607068771100792,52.806364044901365,29,0
Device_580,35.71877021603464,67.58620484195134,98,0
Device_581,31.69248203747207,53.72105472606863,61,0
Device_582,27.923560430495993,53.891591956679285,67,0
Device_583,33.163909330531425,49.46879346982455,63,0
Device_584,41.35346428902198,62.235688824186276,35,0
Device_585,30.909331275292477,60.96469233810883,73,0
Device_586,31.24110293150168,43.743227125037876,54,0
Device_587,27.70319550229878,36.80752805401232,47,0
Device_588,25.75077815267604,47.97019362604343,21,0
Device_589,34.15167908272123,41.999614356023535,32,0
Device_590,25.719580870455665,49.36475425384645,60,0
Device_591,30.357831186096963,62.37438134684139,99,0
Device_592,27.611712766174417,45.4269834491321,78,0
Device_593,32.39489912873196,49.571766186884254,88,0
Device_594,64.34558618491666,50.58022734808395,14,1
Device_595,35.1876997212895,58.484308822052846,64,0
Device_596,27.449918005726264,27.53110666015395,39,0
Device_597,28.650625323533145,43.932997052347034,43,0
Device_598,25.106181421088465,52.11283692279473,80,0
Device_599,27.77853369961944,62.000789564268615,77,0
Device_600,31.88650246522426,45.08097552493795,46,0
Device_601,33.78494308322676,31.23447293958126,45,0
Device_602,25.389173379111874,56.197114459661364,26,0
Device_603,34.3480296005283,43.646376111743706,61,0
Device_604,36.778189294024756,38.103333409096386,66,0
Device_605,32.067174516118506,43.75654610286776,72,0
Device_606,39.38397906279033,48.1547464234415,78,0
Device_607,26.131054004482134,43.952553354617876,57,0
Device_608,23.776726483442914,27.944339429009307,88,0
Device_609,21.106398755478608,58.970661968871326,72,0
Device_610,37.480221557445915,62.748750412787224,34,0
Device_611,65.03928448727457,56.51521991339506,2,1
Device_612,29.722076645447725,38.62314329575183,67,0
Device_613,31.399843131599102,47.98508466052482,38,0
Device_614,24.372554763508116,49.93478684770542,28,0
Device_615,42.228759898084135,55.987943895619104,83,0
Device_616,30.646105909876137,56.68340488718081,73,0
Device_617,30.546973973024464,42.65826201221504,70,0
Device_618,50.66363224182363,50.819955564135604,6,1
Device_619,32.40504615868357,54.57280404615241,23,0
Device_620,31.119420121395656,64.55822322146767,22,0
Device_621,26.04762772277344,57.04506539824723,83,0
Device_622,32.35734178567998,57.89056687375519,48,0
Device_623,39.41012248237517,50.838266279293606,30,0
Device_624,36.72710023077489,64.10459145203504,77,0
Device_625,37.965933133196984,54.09762795959497,94,0
Device_626,27.443921617844076,41.389120898264295,46,0
Device_627,25.051975898707095,64.0336997012519,40,0
Device_628,58.16107736714473,56.979032725390276,10,1
Device_629,30.278624561443472,45.569559788715175,65,0
Device_630,35.47095759235474,45.205070326007565,85,0
Device_631,21.537676851425903,52.96575545140762,55,0
Device_632,37.64775159730307,54.63184795267585,94,0
Device_633,63.51266656966928,51.972922656312065,12,1
Device_634,27.8655946502629,53.11308673442885,82,0
Device_635,24.93947812369916,66.9995737457638,54,0
Device_636,21.725716640671152,60.71543152234886,50,0
Device_637,34.11585291980957,51.90635591265024,47,0
Device_638,66.09331329571769,59.41310580767483,18,1
Device_639,23.55019550129473,39.674760964724605,44,0
Device_640,23.52460613968192,53.979270499468086,62,0
Device_641,28.32107650354936,68.0930634973311,86,0
Device_642,60.61029439786365,47.81954104607626,11,1
Device_643,28.702043243181976,41.52366071380915,70,0
Device_644,22.48428523440947,43.4791111140694,21,0
Device_645,28.77128467957028,39.10366962657612,83,0
Device_646,28.636382151261646,42.15238091872297,93,0
Device_647,16.515566785292144,46.29491901409971,88,0
Device_648,29.72852566741094,35.94432980821358,28,0
Device_649,28.84532734895661,50.15618333949603,21,0
Device_650,33.48103182406709,59.02277173786647,53,0
Device_651,39.244780474726724,40.9224381985308,79,0
Device_652,35.632825147738785,65.19283923641768,80,0
Device_653,28.655556547225846,55.107920885275945,50,0
Device_654,24.467370456291647,60.305805856240575,29,0
Device_655,63.34738168754868,43.42165446147863,12,1
Device_656,30.29609217007244,58.545252270666154,55,0
Device_657,30.06964645956473,39.08066099604687,68,0
Device_658,29.879374564449982,58.90247500836509,89,0
Device_659,30.990423803839274,51.718393397935316,68,0
Device_660,29.278197940380288,55.53251219984784,22,0
Device_661,27.131689965598817,38.24405394375148,93,0
Device_662,27.26570529379804,41.049301577233955,24,0
Device_663,65.62383945618838,55.972282182533846,7,1
Device_664,27.282876144331176,40.51651995775799,45,0
Device_665,26.435771086614178,54.63206292099123,91,0
Device_666,30.532151138459483,36.32862193539754,24,0
Device_667,28.725113912895722,58.48174212666668,34,0
Device_668,37.51996494291345,37.67476685231491,35,0
Device_669,16.74515095803494,55.522999376795234,20,0
Device_670,35.45753425961231,56.256309336460006,35,0
Device_671,36.23042596248815,43.03228181570425,56,0
Device_672,65.58340637533762,55.82026567084727,1,1
Device_673,28.286562029598258,52.60442263333556,71,0
Device_674,28.142795670021044,44.61158143807262,66,0
Device_675,22.962441526410892,39.91445315923792,32,0
Device_676,26.110916562045624,30.37374308327421,99,0
Device_677,24.447120772670857,53.496500472996935,74,0
Device_678,38.761352217118116,34.35197228637945,40,0
Device_679,61.16047318964269,50.95344199441308,3,1
Device_680,61.150278057727505,47.36551783917751,17,1
Device_681,33.60836032021618,56.79142775438196,46,0
Device_682,24.354741143913856,46.97954500510136,57,0
Device_683,27.37739866860113,46.70552213652908,77,0
Device_684,32.44687280613959,57.318707042882956,81,0
Device_685,23.889360955540273,53.35058029084117,65,0
Device_686,33.56499215086194,53.16155957182778,30,0
Device_687,28.798373009209325,54.69267589808526,91,0
Device_688,28.125895962252013,34.64427876792894,27,0
Device_689,33.554799841017456,57.56788679986982,90,0
Device_690,32.2213165574302,56.12468794013602,83,0
Device_691,28.1951691709046,39.83316871423503,40,0
Device_692,60.6173615725427,47.55919526325799,9,1
Device_693,24.594683362000513,49.606927123723686,82,0
Device_694,33.07967803472132,48.655032155982674,83,0
Device_695,32.96550628984192,53.338599665685344,39,0
Device_696,28.452267803430047,64.31366781831184,27,0
Device_697,31.63066511121059,60.81766727672829,77,0
Device_698,23.744432118073483,36.87780806568594,65,0
Device_699,34.6201350960345,56.220699903060485,50,0
Device_700,29.075489317785056,63.2893331953541,28,0
Device_701,27.386384897404803,53.868085206892026,34,0
Device_702,35.245046129184445,60.90980425185967,45,0
Device_703,26.478281547286205,70.12270445700764,29,0
Device_704,22.957693518182204,60.23709546106981,48,0
Device_705,59.70784940501256,52.49308595641729,16,1
Device_706,33.0300497567282,60.450884740847535,55,0
Device_707,23.597853237518585,51.44887833096891,56,0
Device_708,38.77397090992182,50.23903043284955,90,0
Device_709,19.59035296058139,46.485857642862676,42,0
Device_710,64.13201658665263,65.63413358832108,8,1
Device_711,31.05508733601309,41.81571334057999,99,0
Device_712,29.516434440648037,65.32367724678116,47,0
Device_713,27.275404565955252,54.99864123740372,67,0
Device_714,31.995680571760353,36.006938251980586,57,0
Device_715,29.81182648787576,53.67649292991422,50,0
Device_716,35.516509410082605,28.99973492348376,33,0
Device_717,30.571138243310198,56.25508016831036,92,0
Device_718,30.75150880730939,58.852314829889906,96,0
Device_719,28.18193893893072,44.07644044347946,48,0
Device_720,29.715271881394663,51.235476959555825,70,0
Device_721,31.539008844460295,69.54157433750287,68,0
Device_722,21.449158036716874,44.942532957380635,62,0
Device_723,23.259072889471433,39.410924129433994,91,0
Device_724,33.71632047011357,64.81663402462598,24,0
Device_725,30.854327190639708,69.62587190530795,61,0
Device_726,29.080083318236603,50.03695671847847,26,0
Device_727,30.092169665326967,60.11463035408356,61,0
Device_728,31.737908526808354,63.414759155308815,55,0
Device_729,27.301201598453193,42.57515767461616,46,0
Device_730,59.43503185156159,45.14694164632132,7,1
Device_731,30.979226275488408,62.30874513154735,65,0
Device_732,25.10813611192484,66.85014278708509,85,0
Device_733,32.04126377857236,55.62880860174355,44,0
Device_734,21.4870819788108,41.20185646497946,92,0
Device_735,35.14577818662822,69.87061111699441,46,0
Device_736,32.362987412065216,44.690291021880356,20,0
Device_737,31.28014867156938,46.64862218828548,93,0
Device_738,34.91345491972757,53.423378344896214,61,0
Device_739,38.32737222231288,65.54160420714774,71,0
Device_740,35.07185032509065,58.539759765522234,44,0
Device_741,20.795628843341774,54.148655003619105,73,0
Device_742,23.602115166321493,54.63288530118106,86,0
Device_743,26.875907111521606,50.43514668643466,25,0
Device_744,30.13045525105417,55.58139514518506,77,0
Device_745,32.58829510234561,24.70439922305697,89,0
Device_746,26.371280934232672,47.033925409302014,72,0
Device_747,30.93383382238539,52.41321934916781,85,0
Device_748,26.22308533823339,38.48985916380493,77,0
Device_749,26.942410985040258,53.8632331781156,21,0
Device_750,22.96669451575889,47.95528779013878,95,0
Device_751,25.38383376944548,67.5547569831549,41,0
Device_752,23.24157697191833,65.73019725214857,56,0
Device_753,25.120633735113337,45.34194430881837,39,0
Device_754,35.2682089830392,48.49162288433305,43,0
Device_755,25.253005555840286,49.260524343916074,84,0
Device_756,43.161910324186955,45.483405238403776,84,0
Device_757,32.466589504404446,51.950249840281266,20,0
Device_758,30.92418061847437,42.4171793111241,22,0
Device_759,25.708211099093933,38.693846650624735,65,0
Device_760,33.501549397044954,56.227112239002686,74,0
Device_761,27.12181086881113,56.29529584221811,94,0
Device_762,30.610049073226808,41.956842403400074,83,0
Device_763,42.800422691343975,58.95355430762599,64,0
Device_764,29.51970050137675,43.68422270834669,45,0
Device_765,35.74636663142838,52.53165238037981,96,0
Device_766,26.48411787437056,58.20344012612456,84,0
Device_767,29.82505754751519,49.66387435296287,43,0
Device_768,38.85400317817755,54.54740912141134,93,0
Device_769,26.865164711061162,44.835703561124284,54,0
Device_770,39.062242789984644,48.03533416571903,43,0
Device_771,33.538759677277376,47.94140569119659,47,0
Device_772,27.18766612052866,42.53421653459761,99,0
Device_773,33.1620386952776,48.23225836884218,35,0
Device_774,34.86277224813365,34.51381701136253,78,0
Device_775,33.10904981108598,45.08846252857895,73,0
Device_776,22.148876400547717,47.15124506630329,98,0
Device_777,26.364314120875658,47.4382024750462,35,0
Device_778,64.00846619127988,47.58502554129221,4,1
Device_779,29.62783285449977,49.382358001398714,30,0
Device_780,33.10336048775339,54.79441518086064,84,0
Device_781,30.888505004666268,58.745170741325225,98,0
Device_782,23.323278206449494,43.50234773151733,87,0
Device_783,31.900989255029817,37.967991446108556,62,0
Device_784,33.05292872641912,39.57955587756897,88,0
Device_785,60.591555740583345,45.12797078805073,8,1
Device_786,35.40390362777311,46.48078682183491,29,0
Device_787,34.16961077274452,42.30003933802543,94,0
Device_788,32.29590039614219,37.038833357501055,60,0
Device_789,29.649171442706766,45.43879172525812,69,0
Device_790,21.69519533242004,51.814266201139716,90,0
Device_791,32.14809109566293,55.950294658355645,78,0
Device_792,31.038438435815557,44.42576946891679,58,0
Device_793,31.357894185976868,45.87002177856566,22,0
Device_794,23.616257120898453,40.73301691152689,95,0
Device_795,24.594717297958688,49.685608296252234,26,0
Device_796,35.26576426666452,41.515713658091855,68,0
Device_797,29.802224230716725,55.731278132412,45,0
Device_798,33.40750348686312,32.14133508065889,52,0
Device_799,30.141591880652307,46.40370327547538,67,0
Device_800,30.148780697478728,53.01107339191742,98,0
Device_801,34.69141902987999,51.83834516322504,21,0
Device_802,27.41977635891313,76.93033663980496,90,0
Device_803,30.480603884704916,53.49800024567907,51,0
Device_804,27.688623556474788,39.959454031579895,23,0
Device_805,27.82751886283842,49.04535752910927,39,0
Device_806,28.454139382656802,32.23753666533548,55,0
Device_807,31.110668858168566,49.194002507032394,51,0
Device_808,27.606256891682612,41.669439429992416,47,0
Device_809,36.278780627867604,59.15390275560162,96,0
Device_810,56.53229555268907,44.504597254044654,6,1
Device_811,29.065641779193204,48.832340842047536,79,0
Device_812,27.801344708629124,43.64442158595597,75,0
Device_813,37.23488942176866,67.38851351853332,54,0
Device_814,30.982773882557872,46.78757233882088,49,0
Device_815,35.159222697343175,68.32557043479201,73,0
Device_816,22.57219813481514,58.141517621182665,55,0
Device_817,31.335251329346296,54.82066727335386,74,0
Device_818,34.44815397811718,53.6873314731752,99,0
Device_819,30.41141994637712,53.93797298216251,77,0
Device_820,35.32740187532676,30.7232742065439,84,0
Device_821,27.41355774949814,47.21116605849244,88,0
Device_822,37.0467372009279,58.451579711843216,70,0
Device_823,41.49449061809625,49.51102816525894,41,0
Device_824,28.185807197801704,35.94810153196425,72,0
Device_825,27.77248739299614,49.4759554942253,55,0
Device_826,37.2669223855885,67.04105516255491,87,0
Device_827,37.89786072865356,62.46891715534719,55,0
Device_828,63.175050282550444,49.379959906339685,13,1
Device_829,27.899065914520712,59.514492770580866,72,0
Device_830,28.591076955697464,46.33492979631948,69,0
Device_831,23.277747444828613,32.96128413173281,99,0
Device_832,57.528252589109336,40.75534011870445,13,1
Device_833,24.97929616623966,65.62888768508198,37,0
Device_834,63.90186130995037,47.26006918170696,7,1
Device_835,29.826575563066093,47.56616020624982,85,0
Device_836,31.171073662682602,47.00161803725119,40,0
Device_837,37.75250246407038,69.04136589573007,63,0
Device_838,25.008229796306047,66.25958915362062,66,0
Device_839,34.92161199238292,72.18780233448135,58,0
Device_840,28.930055778872454,48.40954789599949,48,0
Device_841,29.752681451737836,52.95624488747095,73,0
Device_842,33.37409746083302,34.833574505792086,36,0
Device_843,24.386389892188507,64.76934426118274,99,0
Device_844,31.912048730920255,38.32220448732065,79,0
Device_845,30.83226104106528,52.16775563762629,50,0
Device_846,32.462256320040744,39.02697472367156,92,0
Device_847,31.44584321953909,44.11133173261304,97,0
Device_848,42.276500699554475,41.627375689503,68,0
Device_849,26.81130007874342,43.92124739324182,21,0
Device_850,27.345015224990913,44.608772968510216,67,0
Device_851,26.88429736787618,44.517312050749226,33,0
Device_852,27.222614404198726,58.33333911780307,78,0
Device_853,26.81306436346741,38.9513720693748,77,0
Device_854,35.94508265553776,52.20541427013867,77,0
Device_855,37.102521239949276,62.179591523055585,70,0
Device_856,27.14626853125262,44.86803635486604,21,0
Device_857,25.838222134478855,42.82081109252398,60,0
Device_858,32.35707778193202,47.69475374819749,35,0
Device_859,27.238884778595143,61.797252083607106,23,0
Device_860,33.164659088777555,51.94107630953358,31,0
Device_861,31.0146151042565,44.68785705392401,48,0
Device_862,22.42127942501384,54.838766511880394,26,0
Device_863,37.737526006650306,38.977078501635766,33,0
Device_864,38.97938836547761,56.81359510442948,31,0
Device_865,26.93605654757807,54.08607307701767,24,0
Device_866,62.622593962609784,46.92191528861116,2,1
Device_867,31.429326953624525,41.61414201552769,93,0
Device_868,31.672283949935125,41.133190777165424,62,0
Device_869,33.29272136336415,55.348173363459104,88,0
Device_870,40.05102269383175,62.28980502489062,64,0
Device_871,29.11526386252975,43.626922529712054,28,0
Device_872,26.00851377730773,54.58386703551484,68,0
Device_873,69.3437238127081,29.129729813979313,17,1
Device_874,26.345349800290403,44.153822693428005,37,0
Device_875,29.834365135631014,49.68941067129098,28,0
Device_876,38.97278931758894,40.90316583018166,81,0
Device_877,27.411943504819142,40.63493625210404,76,0
Device_878,31.118939758194493,43.322204435311136,48,0
Device_879,29.91788551963624,52.921927283263734,97,0
Device_880,35.94196636724042,48.12670981593625,44,0
Device_881,42.63466212936811,27.617687666750278,34,0
Device_882,27.345656135398396,28.792998473649337,25,0
Device_883,27.55280278740889,43.931348221428244,61,0
Device_884,35.22080438534536,54.57686586053552,48,0
Device_885,33.409457448131555,22.524951572747653,98,0
Device_886,39.23353662868017,45.002698238483696,23,0
Device_887,32.91964092662982,44.73752143482579,76,0
Device_888,28.203539546064704,63.88337778208448,68,0
Device_889,57.66433675197086,46.149781882871366,2,1
Device_890,35.54351790291454,53.829889847409284,99,0
Device_891,34.10241090598682,51.41257140087463,94,0
Device_892,32.53637015553649,28.694335201927995,33,0
Device_893,35.33337344794577,57.682072166317376,22,0
Device_894,35.84647795222836,52.15396505456288,81,0
Device_895,36.91079495518763,55.0826863967459,83,0
Device_896,33.24354943794821,89.26237706436326,64,0
Device_897,29.164409598415727,29.158870605014116,77,0
Device_898,30.733568432166614,67.24696649761108,39,0
Device_899,36.03254483254179,47.12552480599644,77,0
Device_900,25.91532164506382,52.873289044030095,76,0
Device_901,55.31065844354198,49.54487754698758,17,1
Device_902,28.033305938363196,45.757636666019565,87,0
Device_903,30.143724114674086,44.30167071761241,97,0
Device_904,36.39225931303649,53.29508735573009,71,0
Device_905,30.955495340099517,34.82826303328321,56,0
Device_906,30.232182740780743,57.50579167521766,27,0
Device_907,23.200719295100406,45.83805595114746,63,0
Device_908,33.731267830136105,38.69930660959642,24,0
Device_909,33.22742090570538,45.49987142004186,88,0
Device_910,40.8162736165273,62.571492168625724,50,0
Device_911,28.461108825234994,44.64664912983777,64,0
Device_912,31.095751638319694,53.5845361820962,28,0
Device_913,31.246918418553776,42.69043724284526,51,0
Device_914,37.887266398817374,57.5792184992362,52,0
Device_915,29.523522338065238,56.85507738790204,86,0
Device_916,31.395107628851697,68.48608833296412,49,0
Device_917,33.0394825485827,48.244360545007844,95,0
Device_918,63.67938680806344,56.686548047579066,4,1
Device_919,27.767831927247357,50.98067539538945,22,0
Device_920,30.97044996449154,62.95871781863014,76,0
Device_921,60.592011798336095,42.8116761239127,10,1
Device_922,24.8674235029447,57.45005312877281,28,0
Device_923,30.66484837073438,48.053027038833186,45,0
Device_924,26.499395925304135,49.358118228915025,21,0
Device_925,35.97523314462421,50.91752484448373,81,0
Device_926,64.100824970158,52.52240396426677,14,1
Device_927,27.205390763642058,48.83770956878042,65,0
Device_928,31.886059375322603,52.147131831705266,87,0
Device_929,37.827620146171704,65.78118057562185,44,0
Device_930,29.67124869463506,59.85449685615218,70,0
Device_931,27.22400236653401,58.69154592496896,32,0
Device_932,39.40578534720295,45.444604739761296,63,0
Device_933,22.75993049791878,41.10759171771676,54,0
Device_934,19.00597021689959,59.55300558237753,74,0
Device_935,54.3694301211063,58.760467925297945,12,1
Device_936,27.489728878236946,64.72670675750982,21,0
Device_937,24.893835914346433,43.9601937403077,80,0
Device_938,33.541782236496765,47.70451344639653,60,0
Device_939,31.219003568855996,33.605158374745656,63,0
Device_940,27.179606846316357,46.07528893939127,83,0
Device_941,52.56320041637129,59.96570510579447,13,1
Device_942,34.36228664140072,45.33504620771802,66,0
Device_943,33.251005889793305,56.40479795200824,21,0
Device_944,29.504120681103085,48.094968940021886,96,0
Device_945,39.23318498023833,53.24057028221561,88,0
Device_946,24.649576168369236,38.523086101843326,77,0
Device_947,22.372374145376305,50.852094496339014,63,0
Device_948,26.540459650593778,20.088640290992767,93,0
Device_949,29.77206991822251,48.13103841838015,75,0
Device_950,31.21669724661346,33.6952675628486,62,0
Device_951,52.98815358288088,62.059945165468164,0,1
Device_952,31.760276982571483,57.774073527645115,49,0
Device_953,23.74230287904778,54.66670981966081,90,0
Device_954,37.2188230203663,65.2100622715938,89,0
Device_955,29.589244108037157,40.51083479175163,74,0
Device_956,70.45547136366238,67.47363197915558,0,1
Device_957,31.71362673188852,59.32191564260385,32,0
Device_958,32.28376609576892,47.63444712781054,22,0
Device_959,32.84883640116102,61.35620147182944,45,0
Device_960,32.23854280008658,38.93706487588366,76,0
Device_961,33.21361379933772,41.75485838472326,43,0
Device_962,36.64576265066216,43.914102767603,72,0
Device_963,30.98260584850735,44.71022291935985,89,0
Device_964,33.54501878794256,39.43442357239747,62,0
Device_965,29.551321528563868,62.23083067095325,79,0
Device_966,37.200586077247365,47.41145599630168,77,0
Device_967,26.61803848970365,53.525049683568795,68,0
Device_968,39.004702164554075,44.29648633586319,61,0
Device_969,29.799210246778284,31.79396699451483,95,0
Device_970,22.84612448940976,52.70057358391422,85,0
Device_971,30.640522074553946,30.87745024580223,30,0
Device_972,26.594741712625595,49.31365953914531,37,0
Device_973,34.20321774494362,36.3168496116719,71,0
Device_974,26.736880103488044,69.87275999230808,65,0
Device_975,27.769082833926102,59.113627221747215,63,0
Device_976,20.552296345272346,51.05753791271481,41,0
Device_977,27.738468403754617,62.63706677654669,72,0
Device_978,17.88060336685522,41.536840225342644,78,0
Device_979,22.080485882571384,55.43479378670093,49,0
Device_980,33.80207328072149,51.99810433718714,27,0
Device_981,33.92900079325416,52.6402008133367,76,0
Device_982,32.12728780892483,62.723535001067674,92,0
Device_983,25.165119284353935,57.32492102779802,39,0
Device_984,29.7614432192901,52.887236628250236,44,0
Device_985,29.981987304547157,33.45112563771704,38,0
Device_986,24.208176554037287,40.399537047205364,24,0
Device_987,37.51699150883575,48.77291066404276,94,0
Device_988,34.386811452878355,50.93372374276651,98,0
Device_989,28.89517913085168,38.69796275326076,91,0
Device_990,30.134429194972654,74.11676675578421,46,0
Device_991,31.04191403973776,65.16394055253573,59,0
Device_992,19.791325657878545,56.021183203924835,45,0
Device_993,28.764113087397014,50.72036861283745,46,0
Device_994,26.590078760011007,47.87791030098848,81,0
Device_995,24.991899950525422,40.48081539977764,69,0
Device_996,28.594498535570224,50.774805185188626,61,0
Device_997,38.988432634247616,52.57752540142751,48,0
Device_998,33.20421430633505,37.58239424518376,58,0
Device_999,27.144105051086015,53.341764172448976,79,0
Device_1000,64.97645199761016,48.44740951175251,5,1
Device_1001,36.99677718293001,30.92192442122609,52,0
Device_1002,34.62316841456384,41.39614989220498,35,0
Device_1003,57.1088991668954,45.863944665783556,5,1
Device_1004,26.76531611147213,68.8768765734019,26,0
Device_1005,33.49111656806795,55.56553124533758,45,0
Device_1006,31.967426927108747,36.64518430900109,31,0
Device_1007,34.47596610013866,54.86036289417637,91,0
Device_1008,33.175859008409844,34.52696011061634,24,0
Device_1009,35.247763576596675,60.826910538870735,88,0
Device_1010,27.32382394219716,45.28875348182122,68,0
Device_1011,36.58697032817163,49.06363811260829,45,0
Device_1012,30.987998023461998,63.2579664754219,24,0
Device_1013,40.37630436312632,37.1283643141575,41,0
Device_1014,26.55406090955216,36.02881814887009,98,0
Device_1015,38.67981901582625,44.16400673653995,32,0
Device_1016,30.989553917313238,60.38378851019317,47,0
Device_1017,54.64345836164513,34.806539245231576,3,1
Device_1018,27.58057082972839,21.67844401889431,42,0
Device_1019,28.3982634590284,45.488411415910015,37,0
Device_1020,32.12082973200958,55.5174079991092,49,0
Device_1021,32.6141774401775,62.00261749738829,45,0
Device_1022,27.131499980307105,45.36838637914601,35,0
Device_1023,65.61412746942638,45.885733928839976,1,1
Device_1024,40.71135179305932,61.53900734255747,58,0
Device_1025,38.637715850503554,31.302583003045793,52,0
Device_1026,32.18161834837016,46.114792248169906,45,0
Device_1027,30.190017390841,51.90423889925058,67,0
Device_1028,30.600156633591308,54.49218721285034,84,0
Device_1029,33.06758986365208,44.901933068091175,57,0
Device_1030,24.886037174007974,50.344410117058416,21,0
Device_1031,28.713117312883274,25.116726465870105,25,0
Device_1032,21.657079630612053,43.41751587666152,65,0
Device_1033,31.996115613026397,54.53508712554468,69,0
Device_1034,33.2359796985137,40.177059657453206,57,0
Device_1035,27.58406768850313,50.58984221589597,37,0
Device_1036,37.869933816450164,54.46872500802698,46,0
Device_1037,23.871171684988294,46.57450799142235,60,0
Device_1038,61.587642139017454,51.70463770996571,11,1
Device_1039,31.12225909279986,40.372674347153875,93,0
Device_1040,58.51905900191369,47.93388720303953,6,1
Device_1041,38.419638457289345,56.10216169589223,81,0
Device_1042,60.367375081051556,51.569729609684344,7,1
Device_1043,35.393404167156476,44.13468730436065,77,0
Device_1044,72.73629844858596,52.24216404290793,13,1
Device_1045,29.136863500295902,57.14609790636618,97,0
Device_1046,34.41829968743336,29.50058721422522,41,0
Device_1047,60.21364065252978,61.59074064955898,11,1
Device_1048,22.118039215078753,46.63745261318928,45,0
Device_1049,37.38270174862948,54.2548993324023,58,0
Device_1050,36.90045677073726,61.97246923645228,31,0
Device_1051,63.47018202738361,36.28326302769534,1,1
Device_1052,31.979017667187044,42.90558997572453,41,0
Device_1053,32.47015093141369,47.11451304124295,70,0
Device_1054,31.303368829119535,42.16246478875571,42,0
Device_1055,27.2484742307729,67.34936575836808,67,0
Device_1056,26.641883160309742,41.432279061732075,90,0
Device_1057,29.872229645042772,44.44453220513133,69,0
Device_1058,35.86364509629682,52.04389031602977,32,0
Device_1059,60.26181448601631,37.97850473923911,19,1
Device_1060,28.14692833956947,46.04319288243736,74,0
Device_1061,33.85849355324172,53.17453261250175,28,0
Device_1062,15.757286896849623,46.67139595617489,98,0
Device_1063,35.74382850186052,49.06613141100052,71,0
Device_1064,21.301431106109504,44.70667887551629,21,0
Device_1065,28.18779529298434,34.85529690819233,44,0
Device_1066,24.401650526869282,53.215932113392384,32,0
Device_1067,23.526592621395473,67.54933071647241,70,0
Device_1068,35.8041339368926,50.18401630783438,77,0
Device_1069,27.661493993440544,52.25264117247549,53,0
Device_1070,31.73251940865358,56.92722755116859,54,0
Device_1071,29.76539710560408,37.30669503453301,22,0
Device_1072,32.385204136115604,67.02514658129606,78,0
Device_1073,30.384109455301278,52.02328796422802,89,0
Device_1074,23.58503887905715,66.3185689908911,67,0
Device_1075,34.9813340972357,42.66967004476011,83,0
Device_1076,27.531217084193436,68.18061922557825,38,0
Device_1077,22.217090506701247,57.75155494034783,86,0
Device_1078,27.859424195170437,55.530400858523585,92,0
Device_1079,37.503798953171554,52.34024454353148,95,0
Device_1080,34.251108710567465,47.514713819255505,24,0
Device_1081,28.256739327960705,62.00531658473872,86,0
Device_1082,28.253711478407855,51.40359869848047,30,0
Device_1083,28.391824743913087,30.329302964128477,87,0
Device_1084,40.383739917804206,38.82813538292997,88,0
Device_1085,31.909677261157768,48.14154247807253,20,0
Device_1086,32.15020823595535,53.09998983165555,82,0
Device_1087,35.151417270159214,49.43411511100104,48,0
Device_1088,31.193945795132567,62.18970789793663,31,0
Device_1089,28.704789270896484,30.488981359613753,96,0
Device_1090,29.01825075457511,51.435879365051605,60,0
Device_1091,29.641993702929682,31.820207746128453,21,0
Device_1092,29.813888817450792,57.59712295484168,56,0
Device_1093,33.6381477181849,49.05541285557997,64,0
Device_1094,30.259729429036497,54.19609972024118,99,0
Device_1095,33.6632003860779,41.36117039410234,67,0
Device_1096,29.59641709945709,62.79464931657751,43,0
Device_1097,30.393175951580453,60.417246640588516,41,0
Device_1098,20.00899657733946,55.835443030118874,30,0
Device_1099,34.581638373512405,48.704827531365595,77,0
Device_1100,31.732442379489964,55.798572852951324,65,0
Device_1101,34.99005054929826,42.93107432012651,48,0
Device_1102,15.518723109031553,58.55555659020712,54,0
Device_1103,40.44187352390364,66.4948089432392,34,0
Device_1104,29.302051859224132,60.70610559979186,79,0
Device_1105,35.54091408368758,42.70397530192591,61,0
Device_1106,24.800470364372345,53.61417317273103,62,0
Device_1107,60.38506997991879,37.06858456241352,17,1
Device_1108,24.73292218413172,55.723903111756755,93,0
Device_1109,26.881155196520975,54.50603412862539,68,0
Device_1110,68.03957530559579,31.30183660467836,7,1
Device_1111,29.046587996183266,38.38216156087636,51,0
